CPUNano,CPU,AvgCPU,MemPerc
12459000,32.89555064640853,32.89555064640853,0.07%
83213000,7.0662074364879315,8.007599549066283,2.26%
153202000,6.990067727882705,7.508286619167788,4.45%
220491000,6.72138733062449,7.249281469399603,6.64%
295216000,7.461925034460413,7.301951838221705,8.82%
361040000,6.575290171613885,7.157733072177925,11.02%
427920000,6.681244460101503,7.0788306446507105,13.21%
494854000,6.684274688353932,7.022760475575253,15.41%
577846000,8.287737884463292,7.180160588372295,17.57%
643873000,6.593198745676767,7.115204118173037,19.76%
709696000,6.573452520740782,7.061229162912539,21.96%
789500000,7.96848083402176,7.143440593853698,24.14%
967968000,17.823320929403316,8.030653851186761,26.09%
1144898000,17.682336896604884,8.770464664281183,28.04%
1318459000,17.32842487660013,9.38030125072259,30.01%
1498045000,17.94852490067193,9.949704349288625,31.96%
1671560000,17.326444817248902,10.409760494797418,33.93%
1845315000,17.365852956097534,10.817773405594172,35.89%
2032277000,18.66646778877549,11.253061103767083,37.83%
2207668000,17.51837504406949,11.58214884211404,39.79%
2383098000,17.516102990408154,11.878376597331684,41.75%
2556357000,17.298514928598717,12.13610069078674,43.72%
2731260000,17.46573674674296,12.377977679430852,45.68%
2906612000,17.50729797145287,12.600697538857766,47.65%
3081607000,17.472550879173042,12.803424933917002,49.62%
3278961000,19.705190642202922,13.079145151805838,51.53%
3453283000,17.4068335436818,13.245379452179796,53.50%
3628055000,17.450326131300947,13.400936643469455,55.46%
3803143000,17.48487305277428,13.546603461089784,57.43%
3977745000,17.432571796829503,13.680463479870388,59.39%
4154373000,17.638128720366772,13.812229797248648,61.35%
4526658000,37.168747892575375,14.564956303519558,19.91%
