CPUNano,CPU,AvgCPU,MemPerc
10540000,28.41605690544557,28.41605690544557,0.07%
81040000,7.040501272505692,7.804007249868808,2.26%
150715000,6.958787806429983,7.389102799366118,4.45%
216348000,6.554398981985686,7.1142513074950715,6.65%
290702000,7.427281483710445,7.191777577081367,8.83%
357236000,6.64864169346418,7.08399654830763,11.02%
424568000,6.723315757678742,7.024236234322824,13.22%
491784000,6.713158351063021,6.980028555524707,15.41%
574822000,8.292168533736884,7.143317006913411,17.57%
642088000,6.71711517811812,7.0961480544703015,19.76%
708849000,6.6681734022451105,7.053511154314887,21.96%
787132000,7.817584452625955,7.1227468149480595,24.14%
966188000,17.89569328421603,8.017149734336325,26.09%
1142985000,17.653031230312774,8.756475530428444,28.02%
1317843000,17.45846522861616,9.376601309227375,29.98%
1497751000,17.98101007723436,9.948438960103688,31.93%
1672294000,17.42686403403488,10.414922980429367,33.89%
1846569000,17.402021630522665,10.825126813883308,35.86%
2032378000,18.551066860664154,11.253612850965247,37.79%
2207117000,17.44788356550278,11.579063662854029,39.76%
2381206000,17.396150065882164,11.869231540746897,41.72%
2555398000,17.392965615993532,12.131868890523855,43.69%
2729406000,17.375650466139657,12.369864830922346,45.65%
2903764000,17.40901520297832,12.588662794835987,47.62%
3078113000,17.410354620900137,12.789282184012949,49.58%
3274748000,19.632298623385434,13.06267782409744,51.49%
3448377000,17.337587417110008,13.226889303561496,53.46%
3622682000,17.399543532525932,13.381291044090968,55.43%
3796140000,17.321940360942207,13.521850312192422,57.40%
3970155000,17.373702857245036,13.65453888587497,59.36%
4144475000,17.404973313768753,13.779425827247602,61.33%
4514863000,36.990446864657905,14.52725165153082,18.89%
