CPUNano,CPU,AvgCPU,MemPerc
10581000,28.212514437882913,28.212514437882913,0.07%
80112000,6.94517565181374,7.713121639807349,2.27%
148803000,6.8603049518456345,7.294523450495785,4.42%
213692000,6.484970147000739,7.02810841099484,6.62%
289077000,7.528136526357447,7.151989555611769,8.80%
355717000,6.6553306531505845,7.053380619120968,10.99%
422106000,6.630153057865809,6.983269996666867,13.19%
487132000,6.496052330038148,6.91404765896801,15.39%
567493000,8.025336851582846,7.052334724520884,17.55%
631849000,6.426929968641423,6.983122467635939,19.75%
696432000,6.449332564232059,6.929933185744022,21.95%
775115000,7.857870884462595,7.014013690148673,24.12%
953362000,17.805364229104676,7.910382680013099,26.07%
1130680000,17.709107867941963,8.662014040100038,28.02%
1304809000,17.38677444146973,9.283713332559788,29.99%
1484223000,17.912866988257477,9.857747808122479,31.94%
1658640000,17.41477037378141,10.329084756161738,33.91%
1833388000,17.447431296266288,10.747004501077296,35.87%
2019131000,18.546227095340143,11.179483932492298,37.81%
2193925000,17.45189182200529,11.50904493064723,39.78%
2368402000,17.42109238234042,11.804152329970954,41.75%
2543738000,17.508737715005857,12.075338334641811,43.71%
2718861000,17.486416902969314,12.32091214889217,45.68%
2893704000,17.459130899436243,12.543970839917778,47.64%
3068136000,17.42063071929225,12.746838409582015,49.61%
3264439000,19.600914074408678,13.020631830250798,51.52%
3438564000,17.38579034937258,13.188310868472122,53.49%
3613555000,17.47212372238546,13.346779136294762,55.45%
3787905000,17.411000763602456,13.491737879937373,57.42%
3961611000,17.34228554520919,13.624378289904563,59.38%
4135379000,17.353308617884267,13.748518468097842,61.35%
4499539000,36.35946071135869,14.477150989484949,21.00%
