CPUNano,CPU,AvgCPU,MemPerc
11342000,30.850641848120457,30.850641848120457,0.08%
81517000,7.008635421849362,7.85305586370231,2.26%
150577000,6.895853227789181,7.38303337068225,4.45%
215513000,6.484798831026531,7.087243918374179,6.64%
288738000,7.311849581834648,7.1428884845215705,8.82%
353506000,6.468496740033642,7.009004412687014,11.03%
418127000,6.451475368435067,6.916626480176916,13.22%
482212000,6.401026423989434,6.843369051267302,15.42%
563371000,8.105440172620439,7.00039520134908,17.58%
628984000,6.549404088125595,6.95046876239952,19.78%
694061000,6.499959477756198,6.905591755945108,21.98%
772753000,7.858480584549281,6.991927462693689,24.15%
950536000,17.75279234414013,7.8859679196049735,26.10%
1127270000,17.652880785655416,8.634992079350196,28.05%
1300253000,17.273261250508885,9.250438532238652,30.02%
1478603000,17.805744129661807,9.81953772924192,31.98%
1652018000,17.315095985036173,10.286992266008085,33.94%
1824653000,17.23778976761045,10.695013687889054,35.91%
2009530000,18.45960719141692,11.125546249881959,37.85%
2185244000,17.545589210080724,11.462808267749317,39.81%
2361238000,17.57232368504989,11.767758822640847,41.78%
2535363000,17.384648819051545,12.034807307848295,43.74%
2708483000,17.28922281479012,12.27321956230151,45.71%
2881684000,17.29300378259609,12.491151626645891,47.67%
3053918000,17.1951699672676,12.686891487278343,49.62%
3250843000,19.666058826579196,12.965621985834384,51.53%
3424829000,17.387307917197024,13.135317963394177,53.50%
3600225000,17.513754567082756,13.29727223537431,55.46%
3775608000,17.509207628592335,13.447537489045164,57.43%
3950264000,17.445455035252593,13.585186957723053,59.39%
4129695000,17.91558714032213,13.72937433180498,61.35%
4507885000,37.76351158004368,14.503791412101863,17.06%
