CPU,MemUsage
50.209924741820565,9.576e+06 
7.165632093010734,739.9e+06 
7.090989740600427,1.472e+09 
6.507387269409186,2.206e+09 
7.5417200966361095,2.934e+09 
6.67956180439576,3.665e+09 
6.725184139226038,4.399e+09 
6.836852503139464,5.131e+09 
8.34220023165474,5.853e+09 
6.969535994524404,6.583e+09 
6.609938404150174,7.317e+09 
7.697869989012157,8.044e+09 
17.85305268956989,8.694e+09 
18.420166593832505,9.34e+09 
17.921022323172554,9.992e+09 
18.321573474572357,10.64e+09 
17.635336182148993,11.29e+09 
17.539047344192177,11.95e+09 
19.045236732549363,12.59e+09 
18.92039738667667,13.23e+09 
17.46934522023306,13.88e+09 
17.202942548799886,14.54e+09 
17.489259007266938,15.2e+09 
17.232589930809365,15.85e+09 
17.291901861351292,16.51e+09 
19.509802027498516,17.14e+09 
17.82168589443433,17.79e+09 
17.43680622045396,18.45e+09 
17.671483691548502,19.1e+09 
19.025453272065594,19.74e+09 
29.4917074769784,20.3e+09 
36.24732549971784,9.097e+09 
