CPU,MemUsage
52.46529270722924,9.646e+06 
8.433628515158818,731.5e+06 
8.218949999267302,1.455e+09 
7.016231357251895,2.187e+09 
8.102028601289518,2.91e+09 
7.04944276969527,3.642e+09 
6.921162735690646,4.374e+09 
6.6541372199600115,5.108e+09 
8.347973436000947,5.828e+09 
6.894094208927102,6.562e+09 
6.833287743120148,7.294e+09 
7.235860779430295,8.022e+09 
17.688176988691694,8.675e+09 
17.577283439232673,9.329e+09 
17.467740138128047,9.981e+09 
18.23398500569673,10.63e+09 
17.567523896083305,11.28e+09 
17.338079722400764,11.94e+09 
18.389759836995147,12.58e+09 
17.44946324510748,13.24e+09 
17.510636411275634,13.89e+09 
17.502046304650076,14.55e+09 
17.321136537768137,15.2e+09 
17.445434468645356,15.86e+09 
17.300717324853498,16.51e+09 
19.537446182584482,17.15e+09 
17.329222161723536,17.8e+09 
17.215350024944986,18.46e+09 
17.216372096217146,19.12e+09 
19.27627818842551,19.76e+09 
28.817118646751467,20.32e+09 
32.65745969611744,15.1e+09 
