CPU,MemUsage
45.754804442841355,9.163e+06 
7.433790540404793,739.3e+06 
7.143618444740294,1.469e+09 
6.765352043548652,2.201e+09 
7.498047597206901,2.929e+09 
6.64258566434884,3.663e+09 
6.783525620561591,4.397e+09 
6.946751576690244,5.129e+09 
8.350886908607178,5.848e+09 
6.691372371213192,6.584e+09 
6.675593722097499,7.316e+09 
7.616083430788979,8.045e+09 
18.300314471061192,8.693e+09 
18.12371979315981,9.341e+09 
17.71753177668962,9.995e+09 
18.0556276572067,10.64e+09 
17.355342176642807,11.3e+09 
17.28884071498621,11.95e+09 
18.364428670613584,12.6e+09 
17.430265633217022,13.26e+09 
17.3987943814027,13.91e+09 
17.821537485646505,14.56e+09 
18.244305094094912,15.21e+09 
18.015508025369076,15.86e+09 
18.302403285833023,16.51e+09 
20.659120676215036,17.14e+09 
19.141371442927095,17.78e+09 
17.844591346826842,18.44e+09 
17.36828762402222,19.09e+09 
20.837404527571124,19.72e+09 
29.33837009253738,20.27e+09 
35.172984142444534,12.36e+09 
