CPU,MemUsage
48.77640748427706,9.253e+06 
7.213606136347921,739.3e+06 
6.995894332008475,1.471e+09 
6.526797412434202,2.207e+09 
7.452793990681665,2.935e+09 
6.8379444270269705,3.669e+09 
6.5689304661125965,4.403e+09 
6.608577639746671,5.137e+09 
8.400775872377968,5.856e+09 
6.957305142567677,6.588e+09 
6.820007028777658,7.32e+09 
8.443114628377158,8.045e+09 
19.34356714555855,8.682e+09 
19.029008124027925,9.324e+09 
18.010212218750006,9.972e+09 
18.23948435161582,10.62e+09 
18.31988256610201,11.27e+09 
17.913067954330568,11.92e+09 
19.338495911735972,12.56e+09 
18.10336407312309,13.21e+09 
17.48337455990557,13.86e+09 
17.34769259819185,14.52e+09 
17.27862059164707,15.17e+09 
17.754171202845388,15.83e+09 
17.449317422140705,16.48e+09 
20.424793499984712,17.11e+09 
17.593821197642274,17.76e+09 
18.350244183661435,18.41e+09 
18.0265179963389,19.06e+09 
17.290574694048495,19.72e+09 
25.921030605652142,20.3e+09 
35.31303008209708,8.903e+09 
