CPU,MemUsage
54.199084258804106,9.576e+06 
7.179219316123136,739.9e+06 
7.102493290904738,1.47e+09 
7.213525450414815,2.2e+09 
8.02423730735958,2.923e+09 
6.916326756507743,3.655e+09 
6.776999424757911,4.387e+09 
6.670190334466124,5.121e+09 
8.267361888326205,5.842e+09 
6.692171053282434,6.576e+09 
6.8027208030935284,7.308e+09 
7.554613120404076,8.034e+09 
18.023166675198574,8.685e+09 
17.998404704376092,9.335e+09 
17.996648506558778,9.985e+09 
19.0418180603014,10.63e+09 
17.077811587115736,11.28e+09 
17.10217965509315,11.94e+09 
18.196977894303142,12.59e+09 
17.106318695468246,13.24e+09 
17.762110228041077,13.89e+09 
17.64019767536275,14.55e+09 
17.248115349612352,15.2e+09 
17.47181005013885,15.86e+09 
17.69576738219126,16.51e+09 
19.643926756503067,17.15e+09 
17.31896939468752,17.81e+09 
17.39231966704056,18.46e+09 
17.062927656576075,19.11e+09 
17.11226441896027,19.77e+09 
25.073817184732388,20.36e+09 
34.780032478001466,13.23e+09 
